refebibl-id,type-code,type-name,title,author,journal-name,pubi-year,volume,isseue,serno,page,pubilisher,doi,arti-id,degree,university,department,artiId,url,citation-day,site-name,registration-day,conference-name,modern_liter,unified_title
REF061195574,5,학위논문,한국 개인용 컴퓨터 재현표상과 담론의 문화사 : 1980년대부터 2010년까지,허대찬,,2019,,,,,,,,박사,국민대,,ART002796812,,,,,,추가,한국 개인용 컴퓨터 재현표상과 담론의 문화사 : 1980년대부터 2010년까지
REF061195575,3,단행본,"The Word Processor, Paper Machine",Jacques Derrida,,2005,,,,-,Stanford Univ. Press,,,,,,ART002796812,,,,,,추가,"The Word Processor, Paper Machine"
REF061195576,3,단행본,"축음기, 영화, 타자기",마르틴 하이데거,,2019,,,,-,문학과지성사,,,,,,ART002796812,,,,,,추가,"축음기, 영화, 타자기"
REF055500799,2,학술대회논문,고독사 예방을 위한 노인돌봄서비스 강화방안,권중돈,,2010,,,,-,,,,,,,ART002631325,,,,,노인고독사 막을수 없나 토론회,추가,고독사 예방을 위한 노인돌봄서비스 강화방안
REF055500808,1,학술지(정기간행물),고령자의 사회적 고립 극복을 위한 윤리적 성찰-폴 리쾨르의 견해를 중심으로,권혁남,인문과학연구논총,2013,34,2,,281-306,인문과학연구소,http://dx.doi.org/10.22947/ihmju.2013.34.2.010,ART001795611,,,,ART002631325,,,,,,추가,고령자의 사회적 고립 극복을 위한 윤리적 성찰-폴 리쾨르의 견해를 중심으로
REF055500809,1,학술지(정기간행물),고령화시대 노인 고독사 문제에 대한 윤리적 반성,권혁남,인문과학연구논총,2013,34,1,,245-277,인문과학연구소,http://dx.doi.org/10.22947/ihmju.2013.34.1.009,ART001747391,,,,ART002631325,,,,,,추가,고령화시대 노인 고독사 문제에 대한 윤리적 반성
REF055500810,3,단행본,발달심리학,김경희,,2009,,,,-,학문사,,,,,,ART002631325,,,,,,추가,발달심리학
REF055500811,3,단행본,모나코,김기창,,2014,,,,-,민음사,,,,,,ART002631325,,,,,,추가,모나코
REF055500812,1,학술지(정기간행물),‘좋은 죽음’과 유학의 죽음관,김명숙,사회사상과 문화,2009,,19,,165-198,동양사회사상학회,,ART001345505,,,,ART002631325,,,,,,추가,‘좋은 죽음’과 유학의 죽음관
REF055500813,1,학술지(정기간행물),노인의 활동성 여가참여가 사회적 역할상실감 및 삶의 질적 가치인식에 미치는 영향,김상대,한국여가레크리에이션학회지,2009,33,3,,69-83,한국여가레크리에이션학회,,ART001377339,,,,ART002631325,,,,,,추가,노인의 활동성 여가참여가 사회적 역할상실감 및 삶의 질적 가치인식에 미치는 영향
REF055500814,3,단행본,노년 사회학,김수영,,2000,,,,-,학지사,,,,,,ART002631325,,,,,,추가,노년사회학
REF055500816,1,학술지(정기간행물),노인의 가정 내 역할과 가정 밖 역할 수행이 타인 수용과 자기수용에 미치는 영향,김유자,노인의료복지연구,2012,4,2,,13-21,,,,,,,ART002631325,,,,,,추가,노인의 가정 내 역할과 가정 밖 역할 수행이 타인 수용과 자기수용에 미치는 영향
REF055500817,1,학술지(정기간행물),"박완서 소설에 나타난 노년기 정체성의 위기와 문학적 대응 - 「저물녘의 황홀」, 「석양에 등을 지고 그림자를 밟다」를 중심으로 -",김윤정,한국문학이론과 비평,2015,19,1,,5월 25일,한국문학이론과비평학회,,ART001976397,,,,ART002631325,,,,,,추가,"박완서 소설에 나타난 노년기 정체성의 위기와 문학적 대응 - 「저물녘의 황홀」, 「석양에 등을 지고 그림자를 밟다」를 중심으로 -"
REF055500818,1,학술지(정기간행물),"입원노인과 재가노인의 지각된 건강상태, 자아존중감, 우울 및 생활만족도 비교",김정희 ; 김귀분,노인간호학회지,2008,10,2,,182-192,한국노인간호학회,,ART001464882,,,,ART002631325,,,,,,추가,"입원노인과 재가노인의 지각된 건강상태, 자아존중감, 우울 및 생활만족도 비교"
REF055500819,1,학술지(정기간행물),한승원 소설에 나타난 생태학적 양상 고찰,김춘규,문학과환경,2013,12,2,,27-45,문학과환경학회,http://dx.doi.org/10.36063/asle.2013.12.2.002,ART001830811,,,,ART002631325,,,,,,추가,한승원 소설에 나타난 생태학적 양상 고찰
REF055500820,1,학술지(정기간행물),고령화 사회의 노인문제에 대한 세대간 해결방안,김호식 ; 정미녀 ; 손경숙,한국정책과학학회보,2005,9,1,,73-93,한국정책과학학회,,ART001143226,,,,ART002631325,,,,,,추가,고령화 사회의 노인문제에 대한 세대간 해결방안
REF055500823,3,단행본,인생수업,류시화,,2006,,,,-,이레,,,,,,ART002631325,,,,,,추가,인생수업
REF055500824,1,학술지(정기간행물),문학 텍스트 속의 노년 죽음과 돌봄: 조경란 소설을 중심으로,박선애 ; 김정석,한국노년학,2016,36,3,,785-808,한국노년학회,,ART002138162,,,,ART002631325,,,,,,추가,문학 텍스트 속의 노년 죽음과 돌봄: 조경란 소설을 중심으로
REF055500826,1,학술지(정기간행물),"노인의 자아존중감, 자기 효능과 삶의 질에 관한 연구",박영례 ; 권혜진 ; 김경희 ; 최미혜 ; 한승의,노인복지연구,2005,,29,,237-258,한국노인복지학회,,ART001170518,,,,ART002631325,,,,,,추가,"노인의 자아존중감, 자기 효능과 삶의 질에 관한 연구"
REF055500827,1,학술지(정기간행물),"한승원 중, 단편소설의 구술적 특성 연구",박정은,국어국문학,2011,48,,,265-288,문창어문학회,,,,,,ART002631325,,,,,,추가,"한승원 중, 단편소설의 구술적 특성 연구"
REF055500828,1,학술지(정기간행물),텔레비전 드라마에 나타난 노인의 가족 내 역할과 지위에 관한 연구,박주연 ; 김숙,한국언론학보,2013,57,2,,185-206,한국언론학회,,ART001767078,,,,ART002631325,,,,,,추가,텔레비전 드라마에 나타난 노인의 가족 내 역할과 지위에 관한 연구
REF055500829,5,학위논문,고령사회 진입대비 독거노인 고독방지를 위한 사회적 안전망 구축방안 : 독거노인 고독사를 중심으로,안재효,,2014,,,,,,,,석사,서울시립대학교 도시과학대학원,사회복지학과,ART002631325,,,,,,추가,고령사회 진입대비 독거노인 고독방지를 위한 사회적 안전망 구축방안 : 독거노인 고독사를 중심으로
REF055500830,1,학술지(정기간행물),한승원 신화관의 동양적 특질 연구 - 불교의 화엄사상과 노장철학과의 관계를 중심으로 -,양보경,현대문학이론연구,2015,,61,,275-299,현대문학이론학회,,ART002007205,,,,ART002631325,,,,,,추가,한승원 신화관의 동양적 특질 연구 - 불교의 화엄사상과 노장철학과의 관계를 중심으로 -
REF055500831,7,기타자료,고향의 시간과 성찰,양진오,,,,,,,,,,,,,ART002631325,,,,,,추가,고향의 시간과 성찰
REF055500833,5,학위논문,한국 문학작품에 나타난 노인문제 유형 연구 : 박완서 단편소설을 중심으로,오준심,,2009,,,,,,,,박사,백석대학교 기독교전문대학원,기독교사회복지학,ART002631325,,,,,,추가,한국 문학작품에 나타난 노인문제 유형 연구 : 박완서 단편소설을 중심으로
REF055500835,1,학술지(정기간행물),"독거노인의 자아존중감, 사회적 지지, 영성이 고독감에 미치는 영향 - 서울·경기 지역을 중심으로 -",이수천 ; 강선옥 ; 장미정 ; 윤승비,한국가족복지학,2014,,44,,139-161,한국가족사회복지학회,http://dx.doi.org/10.16975/kjfsw.2014..44.006,ART001893496,,,,ART002631325,,,,,,추가,"독거노인의 자아존중감, 사회적 지지, 영성이 고독감에 미치는 영향 - 서울·경기 지역을 중심으로 -"
REF055500836,1,학술지(정기간행물),늙음이라는 젊음에 관하여,이은지,문장 웹진,2015,,,,-,,,,,,,ART002631325,,,,,,추가,늙음이라는 젊음에 관하여
REF055500837,1,학술지(정기간행물),현대소설에 나타난 노인들 삶의 변화 양상 －‘긍정적으로 늙어가기’의 관점에서－,이정숙,현대소설연구,2009,,41,,247-279,한국현대소설학회,,ART001370371,,,,ART002631325,,,,,,추가,현대소설에 나타난 노인들 삶의 변화 양상 －‘긍정적으로 늙어가기’의 관점에서－
REF055500839,1,학술지(정기간행물),작업 모델(Model of Human Occupation)을 중심으로 한 노인의 활동 수준과 삶의 질,이택영 ; 정민예 ; 정보인 ; 유은영 ; 장세진 ; 남은우,대한작업치료학회지,2009,17,1,,1월 15일,대한작업치료학회,,ART001329011,,,,ART002631325,,,,,,추가,작업 모델(Model of Human Occupation)을 중심으로 한 노인의 활동 수준과 삶의 질
REF055500840,3,단행본,노인복지론,이혜원,,1996,,,,-,유풍출판사,,,,,,ART002631325,,,,,,추가,노인복지론
REF055500841,5,학위논문,독거노인의 고독감에 영향을 미치는 요인에 관한 연구,장서영,,2014,,,,,,,,석사,숭실대,,ART002631325,,,,,,추가,독거노인의 고독감에 영향을 미치는 요인에 관한 연구
REF055500843,4,보고서,노인문화의 현황과 정책적 함의,정경희,,2006,,,,-,한국보건사회연구원,,,,,,ART002631325,,,,,,추가,노인문화의 현황과 정책적 함의
REF055500845,2,학술대회논문,노인 고독사의 황과 과제: 일본과 한국의 비교,정순둘,,2010,,,,-,,,,,,,ART002631325,,,,,노인 고독사 막을 수 없나 토론회,추가,노인 고독사의 황과 과제: 일본과 한국의 비교
REF055500846,1,학술지(정기간행물),불교적 시각의 성장문학과 인성교육 -한승원의 『초의』를 중심으로-,정혜정,교육사학연구,2015,25,1,,135-161,교육사학회,http://dx.doi.org/10.18105/hisedu.2015.25.1.005,ART001996443,,,,ART002631325,,,,,,추가,불교적 시각의 성장문학과 인성교육 -한승원의 『초의』를 중심으로-
REF055500847,3,단행본,죽음을 살다 _ 우리 시대 죽음의 의미와 담론,천선영,,2012,,,,-,나남,,,,,,ART002631325,,,,,,추가,죽음을 살다 _ 우리 시대 죽음의 의미와 담론
REF055500848,5,학위논문,독거노인의 고독감 및 우울과 자살생각 간의 관계에서 영성의 매개효과 연구,최인영,,2014,,,,,,,,석사,부산대학교 대학원,사회복지학과,ART002631325,,,,,,추가,독거노인의 고독감 및 우울과 자살생각 간의 관계에서 영성의 매개효과 연구
REF055500850,1,학술지(정기간행물),도시와 농촌지역 노인들의 성인자녀와의 갈등 비교,최정혜,한국노년학,1993,2,1,,55-63,,,,,,,ART002631325,,,,,,추가,도시와 농촌지역 노인들의 성인자녀와의 갈등 비교
REF055500851,1,학술지(정기간행물),고령화 사회의 노인의 정체성에 관한 연구,한경숙,문화교류연구,2012,1,2,,153-177,,,,,,,ART002631325,,,,,,추가,고령화 사회의 노인의 정체성에 관한 연구
REF055500853,1,학술지(정기간행물),만성질환 노인의 부양체계로서의 가족의 역할: 21세기 변화 전망치 지원책 모색,한경혜,한국노년학,1998,18,1,,46-58,,,,,,,ART002631325,,,,,,추가,만성질환 노인의 부양체계로서의 가족의 역할: 21세기 변화 전망치 지원책 모색
REF055500855,3,단행본,피플 붓다,한승원,,2010,,,,-,랜덤 하우스,,,,,,ART002631325,,,,,,추가,피플 붓다
REF055500856,1,학술지(정기간행물),고령화 사회의 노인역할 프로그램에 관한 연구,허원구,복지행정논총,2004,14,,,53-79,,,,,,,ART002631325,,,,,,추가,고령화 사회의 노인역할 프로그램에 관한 연구
REF055500857,1,학술지(정기간행물),죽을 권리와 죽일 권능 ― 용어의 정리를 제안하며 ―,황도수,세계헌법연구,2013,19,2,,113-146,세계헌법학회한국학회,,ART001800554,,,,ART002631325,,,,,,추가,죽을 권리와 죽일 권능 ― 용어의 정리를 제안하며 ―
REF055500858,3,단행본,죽어가는 자의 고독,노베르트 엘리아스,,2011,,,,-,문학동네,,,,,,ART002631325,,,,,,추가,죽어가는 자의 고독
REF055500859,3,단행본,구별짓기 상·하,삐에르 부르디외,,2005,,,,-,새물결,,,,,,ART002631325,,,,,,추가,구별짓기 상·하
REF055500861,3,단행본,노년,시몬느 드 보부아르,,1994,,,,-,책세상,,,,,,ART002631325,,,,,,추가,노년
REF055500862,3,단행본,노년기의 의미와 즐거움,Erikson,,2000,,,,-,학지사,,,,,,ART002631325,,,,,,추가,노년기의 의미와 즐거움
REF062712477,3,단행본,박완서 단편소설 전집1,박완서,,1999,,,,-,문학동네,,,,,,ART002850389,,,,,,추가,박완서 단편소설 전집
REF062712478,3,단행본,이청준 문학전집-중단편소설5,이청준,,2000,,,,-,열림원,,,,,,ART002850389,,,,,,추가,이청준 문학전집-중단편소설5
REF062712479,3,단행본,한국현대사 산책-1970년대편 : 평화시장에서 궁정동까지,강준만,,2002,,,,-,인물과사상사,,,,,,ART002850389,,,,,,추가,한국현대사 산책-1970년대편 : 평화시장에서 궁정동까지
REF062712480,3,단행본,문학ㆍ사랑ㆍ가난,곽광수,,1978,,,,-,민음사,,,,,,ART002850389,,,,,,추가,문학ㆍ사랑ㆍ가난
REF062712481,1,학술지(정기간행물),1960년대 ‘중산’의 사회ㆍ문화적 형성과 문학,권보드래,문명과 경계,2021,4,,,130-172,포항공과대학교 융합문명연구원,,,,,,ART002850389,,,,,,추가,1960년대 ‘중산’의 사회ㆍ문화적 형성과 문학
REF062712482,3,단행본,1960년을 묻다,권보드래,,2012,,,,-,천년의 상상,,,,,,ART002850389,,,,,,추가,1960년을 묻다
REF062712483,3,단행본,한국현대문학사2,권영민,,2002,,,,-,민음사,,,,,,ART002850389,,,,,,추가,한국 현대문학사2
REF062712484,3,단행본,이청준 깊이 읽기,권오룡,,1999,,,,-,문학과지성사,,,,,,ART002850389,,,,,,추가,이청준 깊이 읽기
REF062712485,1,학술지(정기간행물),‘시민－소시민 논쟁’의 정치학,김미란,현대문학의 연구,2006,,29,,255-286,한국문학연구학회,,ART001018405,,,,ART002850389,,,,,,추가,‘시민－소시민 논쟁’의 정치학
REF062712486,3,단행본,이청준,김병익,,1979,,,,-,은애,,,,,,ART002850389,,,,,,추가,이청준
REF062990755,3,단행본,현대한국문학의 이론,김병익,,1982,,,,-,민음사,,,,,,ART002850389,,,,,,추가,현대한국문학의 이론
REF062712487,1,학술지(정기간행물),냉전의 쌀 ‘통일’과 농업생산의 공간,김성조,역사와 실학,2020,,73,,329-357,역사실학회,,ART002654233,,,,ART002850389,,,,,,추가,냉전의 쌀 ‘통일’과 농업생산의 공간
REF062712488,3,단행본,그들의 새마을운동,김영미,,2009,,,,-,푸른역사,,,,,,ART002850389,,,,,,추가,그들의 새마을운동
REF062712489,1,학술지(정기간행물),1960～1970년대의 제3세계론과 제3세계문학론,김예림,상허학보,2017,50,,,419-451,상허학회,http://dx.doi.org/10.22936/sh.50..201706.011,ART002240341,,,,ART002850389,,,,,,추가,1960～1970년대의 제3세계론과 제3세계문학론
REF062712490,1,학술지(정기간행물),1970년대 ≪창작과 비평≫ 지식인 집단의 이념적 계보와 민족문학론,김원,역사와 문화,2012,,24,,31-73,문화사학회,,ART001715574,,,,ART002850389,,,,,,추가,1970년대 ≪창작과 비평≫ 지식인 집단의  이념적 계보와 민족문학론
REF062712491,3,단행본,문학사회학을 위하여,김치수,,1979,,,,-,문학과지성사,,,,,,ART002850389,,,,,,추가,문학사회학을 위하여
